product_id,product_name,product_code,link_to_product,category_id,color,size,material,original_price,discounted_price,stock_quantity,manufacturing_date,warranty_period,description
1,BÌNH GIỮ NHIỆT INOX RD-BGN05ST1,BGN05ST1 PHN00025996,https://static.rangdongstore.vn/240524018591/2024/05/24/RD-BGN05ST1.jpg?fm=webp&w=500,1,,,,209000,146300.0,,,,"Dung tích: 600 ml | Vật liệu: Nắp Inox, Ruột Inox | Số lượng bao gói thùng: 12 cái | Kích thước thùng: (362 x 272 x 220) mm"
2,BÌNH GIỮ NHIỆT INOX RD-BGN05ST1.E,RD-BGN05ST1.E PHN00023817-XA0100,https://static.rangdongstore.vn/231019015249/2023/10/19/BGN05ST1%20-%201.jpg?fm=webp&w=500,1,,,,319000,223300.0,,,,"Dung tích: 500 ml | Vật liệu: Nắp Inox, Ruột Inox | Số lượng bao gói thùng: 12 cái | Kích thước thùng: (282 x 212 x 245) mm"
3,BÌNH GIỮ NHIỆT INOX RD-BGN05ST3.E,BGN05ST3.E PHN00025998-XA0100,https://static.rangdongstore.vn/240524018584/2024/05/24/RD-BGN05ST3.E.jpg?fm=webp&w=500,1,,,,396000,277200.0,,,,"Dung tích: 600 ml | Vật liệu: Nắp Inox, Ruột Inox | Số lượng bao gói thùng: 12 cái | Kích thước thùng: (362 x 272 x 220) mm"
4,BÌNH GIỮ NHIỆT INOX RD-BGN12ST1,RD-BGN12ST1 PHN00027933-DO0100,https://static.rangdongstore.vn/250115027341/2025/01/15/bgn12st.jpg?fm=webp&w=500,1,,,,396000,277200.0,,,,No description
5,BÌNH GIỮ NHIỆT INOX RD-BGN095ST1- QUÀ TẶNG 8/3,BGN095ST1 PHN00028423-TR01HV01,https://static.rangdongstore.vn/250207027391/2025/02/07/4.jpg?fm=webp&w=500,1,,,,374000,250000.0,,,,"Đường kính miệng: Ø54 mm | Đường kính thân x chiều cao: Ø91 x 256 mm | Trọng lượng: 420g | Dung tích danh định: 950ml | Độ giữ nhiệt sau 6h: Giữ nóng sau 12h & giữ lạnh sau 24h | Tính năng rót nước: Xoáy nắp rót nước | Cấu tạo vật liệu: Nắp : Nhựa PP
Ruột trong: Inox 304
Vỏ ngoài: Inox 201
Gioăng: Silicone | Tiêu chuẩn áp dụng: TCCS 45:2023/RĐ
QCVN 12-1,2,3:2011/BYT | Số lượng bao gói: 01 sản phẩm/ hộp trong
12 sản phẩm/ hộp ngoài | Khối lượng tịnh 1 cái: 420g | Khối lượng tịnh cả hộp ngoài: 7kg | Kích thước Chất liệu hộp trong: Kích thước: 92 x 92 x 264 mm
Chất liệu: Carton bồi duplex 250 g/m2 | Kích thước chất liệu hộp ngoài: Kích thước:386 x 288 x 274 mm
Chất liệu: Carton sóng A"
6,BÌNH GIỮ NHIỆT INOX RD-BGN05ST2.E,BGN05ST2.E PHN00025995-DO0100,https://static.rangdongstore.vn/240605018791/2024/06/05/IMG_7574.jpg?fm=webp&w=500,1,,,,396000,277200.0,,,,"Dung tích: 600 ml | Vật liệu: Nắp Inox, Ruột Inox | Số lượng bao gói thùng: 12 cái | Kích thước thùng: (362 x 272 x 220) mm"
7,BÌNH GIỮ NHIỆT INOX RD-BGN10ST1,BGN10ST1 PHN00025993-XA0100,https://static.rangdongstore.vn/240605018779/2024/06/05/IMG_7535.jpg?fm=webp&w=500,1,,,,418000,292600.0,,,,"Dung tích: 1 lit | Vật liệu: Nắp Inox, Ruột Inox | Số lượng bao gói thùng: 12 cái | Kích thước thùng: (362 x 272 x 220) mm"
8,BÌNH GIỮ NHIỆT INOX RD-BGN045ST1,RD-BGN045ST1 PHN00023819-DO0100,https://static.rangdongstore.vn/240624019207/2024/06/24/123.jpg?fm=webp&w=500,1,,,,297000,207900.0,,,,"Dung tích: 450 ml | Vật liệu: Nắp Inox, Ruột Inox | Số lượng bao gói thùng: 12 cái | Kích thước thùng: (282 x 212 x 245) mm"
9,BÌNH GIỮ NHIỆT INOX RD-BGN06ST1,BGN06ST1 PHN00023821-XA0100,https://static.rangdongstore.vn/231107015605/2023/11/07/5a30d3d05670812ed861.jpg?fm=webp&w=500,1,,,,352000,246400.0,,,,"Dung tích: 600 ml | Vật liệu: Nắp Inox, Ruột Inox | Số lượng bao gói thùng: 12 cái | Kích thước thùng: (362 x 272 x 220) mm"
10,BÌNH GIỮ NHIỆT INOX RD-BGN05ST2,BGN05ST2 PHN00025997,https://static.rangdongstore.vn/240524018583/2024/05/24/RD-BGN05ST2.jpg?fm=webp&w=500,1,,,,242000,169400.0,,,,"Dung tích: 600 ml | Vật liệu: Nắp Inox, Ruột Inox | Số lượng bao gói thùng: 12 cái | Kích thước thùng: (362 x 272 x 220) mm"
11,BÌNH GIỮ NHIỆT INOX RD-BGN04ST1,RD-BGN04ST1 PHN00023820-DE0100,https://static.rangdongstore.vn/231107015604/2023/11/07/04%206.jpg?fm=webp&w=500,1,,,,286000,200200.0,,,,"Dung tích: 400 ml | Vật liệu: Nắp Inox, Ruột Inox | Số lượng bao gói thùng: 12 cái | Kích thước thùng: (282 x 212 x 228) mm"
12,BÌNH GIỮ NHIỆT INOX RD-BGN045ST2,BGN045ST2 PHN00025994-XA0100,https://static.rangdongstore.vn/240605018796/2024/06/05/IMG_7597.jpg?fm=webp&w=500,1,,,,220000,154000.0,,,,"Dung tích: 600 ml | Vật liệu: Nắp Inox, Ruột Inox | Số lượng bao gói thùng: 12 cái | Kích thước thùng: (362 x 272 x 220) mm"
13,BÌNH GIỮ NHIỆT INOX RD-BGN036ST1,RD-BGN036ST1 PHN00023815-DO0100,https://static.rangdongstore.vn/231019015247/2023/10/19/BGN036ST1%20-%201.jpg?fm=webp&w=500,1,,,,253000,177100.0,,,,"Dung tích: 360 ml | Vật liệu: Nắp Inox, Ruột Inox | Số lượng bao gói thùng: 12 cái | Kích thước thùng: (258 x 194 x 212) mm"
14,BÌNH GIỮ NHIỆT INOX RD-BGN045ST1.E,BGN045ST1.E PHN00025992HO0100,https://static.rangdongstore.vn/240605018783/2024/06/05/IMG_7600.jpg?fm=webp&w=500,1,,,,319000,223300.0,,,,"Dung tích: 600 ml | Vật liệu: Nắp Inox, Ruột Inox | Số lượng bao gói thùng: 12 cái | Kích thước thùng: (362 x 272 x 220) mm"
15,BÌNH GIỮ NHIỆT INOX RD-BGN095ST1,RD-BGN095ST1 PHN00027932-DO0100,https://static.rangdongstore.vn/250115027337/2025/01/15/RD-BGN095ST1_R-2.jpg?fm=webp&w=500,1,,,,374000,261800.0,,,,No description
16,BÓNG ĐÈN THỦY TINH BỌC NHỰA- BÓNG ĐÈN LED TUBE T8 0.6M 10W N02 (THỦY TINH BỌC NHỰA),N02600/10W LED00033884,https://static.rangdongstore.vn/220729009613/2022/07/29/1%20(1).jpg?fm=webp&w=500,2,,,,95000,76000.0,,,,No description
17,BÓNG TUBE THỦY TINH BỌC NHỰA- BÓNG ĐÈN LED TUBE T8 1.2M 20W N02 (THỦY TINH BỌC NHỰA),T8N021200/20W LED00036571,https://static.rangdongstore.vn/product/Den-LED/LED_Tube/T8-N02-120-20W/1.jpg?fm=webp&w=500,2,,,,116000,93000.0,,,,"Nguồn điện danh định: 220V/50-60Hz | Công suất: 20W | Lắp thay thế bộ đèn huỳnh quang: 1,2m công suất 40W/36W | Vật liệu bóng:  Thủy tinh bọc nhựa | Điện áp có thể hoạt động: (170-250)V | Dòng điện (Max): 180 mA | Hệ số công suất: 0.5 | Quang thông: 2400/2600 lm | Hiệu suất sáng: 120/130 lm/w | Nhiệt độ màu:  3000K/6500K | Hệ số trả màu (CRI): 82.0 | Tuổi thọ đèn: 20.000 giờ | Chu kỳ tắt bật: 50.000 lần | Mức tiêu thụ điện 1000 giờ: 20 kWh | Mức hiệu suất năng lượng: A+ | Chiều dài: 1213 mm | Chiều rộng: 27 mm | Hàm lượng thủy ngân: 0 mg | Thời gian khởi động của đèn: < 0,5 giây"
18,ĐIỀU KHIỂN CẢNH ĐA NĂNG ĐK02.TP.BLE,ĐK02.TP.BLE LED00043801,https://static.rangdongstore.vn/220803009647/2022/08/03/TP01.BLE.jpg?fm=webp&w=500,3,,,,3014000,2863000.0,,,,Độ phân giải: 720x720 h2ixel | phương thức điều khiển: Cảm ứng Touch | Kích thước: (100x100x40) mm | Khối lượng: 250g | Giải điện áp hoạt động: (150 ÷ 250) V | Điện áp danh định: 220 V | Tần số danh định: 50 | Công suất max: 3W | Dài độ ẩm hoạt động: (0&nbsh2;÷ 95)% | Dải nhiệt độ hoạt động: (-10 - 50 độ C | Không gian sử dụng: Chỉ sử dụng trong nhà. | Lắp đặt: Ngắt nguồn điện trước khi lắp đặt hoặc bảo dưỡng. | An toàn: Tránh để nước rơi vào thiết bị hoặc nơi có độ ẩm cao.
19,BỘ ĐÈN LED TUBE T8 TT01 CA02/20WX2 6500K,T8TT01CA02/20Wx2 LED00072870,https://static.rangdongstore.vn/240627019312/2024/06/27/CA01L_18Wx1_1.jpg?fm=webp&w=500,4,,,,690000,552000.0,,,,"Tần số danh định: 50/60 Hz | Điện áp nguồn danh định: 220 V | Dải điện áp hoạt động: 170-250 V | Công suất danh định: 40W | Công suất tối đa: 44W | Dòng điện đầu vào lớn nhất: 0.36 A | Hệ số công suất danh định: 0.5 | Quang thông danh dinh: 3600lm (3000K)
4000lm (4000K/5000K/16500K) | Hiệu suất danh định: 90lm/W (3000K)
100lm/W (4000K/5000K/16500K) | Nhiệt độ màu tương quan: 3000/4000/5000/6500K | Chỉ số thể hiện màu danh định: ≥82 | SDCM: <7 | Tuổi thọ danh định 170 F50: 30.000 giờ | Dải nhiệt độ hoạt động: -10÷45℃ | Loại LED: LED 2835/3V/0.2W | Loại đui đèn: T8 G13 Socket lamp | Điện trở cách điện: 4ΜΩ | Độ bền điện: 1.5 kV/1' | Cấp bảo vệ IP: IP65 | Kích thước (DxRxC): 1270x90x39 mm | Khả năng chịu xung sét (L L): 1 kV/1' | Không gây nhiều đến các thiết bị điện từ: có | Bảo vệ quá nhiệt bảo vệ ngắn mạch bảo vệ quá tải: Có | Khối lượng: 2200 Kgs | Tiêu chuẩn áp dụng: TCVN: 7722-2-1, IEC 60598-1
TCVN: 10885-2-1, IEC 62722-2-1"
20,BỘ ĐÈN LED TUBE T8 CA01/20WX1 6500K SS,T8CA01/20Wx16500KSS LED00031590,https://static.rangdongstore.vn/230725010858/2023/07/25/D_LN_CA01L_18Wx1_1.jpg?fm=webp&w=500,4,,,,864000,691000.0,,,,No description
21,BỘ ĐÈN LED TUBE T8 TT01 CA01/20WX2 6500K,T8TT01CA01/20Wx26500K LED00036567,https://static.rangdongstore.vn/230725010859/2023/07/25/D_LN_CA_2x18W_1.jpg?fm=webp&w=500,4,,,,1024000,819000.0,,,,No description
22,BỘ ĐÈN LED TUBE T8 TT01 CA01/20WX1 6500K,T8TT01CA01/20Wx1 LED00036566,https://static.rangdongstore.vn/240627019312/2024/06/27/CA01L_18Wx1_1.jpg?fm=webp&w=500,4,,,,780000,624000.0,,,,No description
23,BỘ ĐÈN LED CHỐNG NỔ CN01 1200/40W.PLUS 6500K,CN011200/40W.PLUS LED00064103,https://static.rangdongstore.vn/240123016764/2024/01/23/bo-den-led-chong-chay-no-2.jpg?fm=webp&w=500,4,,,,2344000,1875000.0,,,,"Công suất: 40W | Điện áp có thể hoạt động: 170 - 250 V | Quang thông nguồn sáng: 4800lm/5200lm | Quang thông bộ đèn: 3600lm/4000lm | Hiệu suất sáng: 120/130 lm/W | Nhiệt độ màu ánh sáng: 3000K/6500K | Hệ số trả màu (CRI): 82.0 | Tuổi thọ đèn: 20.000 giờ | Chu kỳ tắt bật: 50.000 lần | Mức tiêu thụ điện 1000 giờ: 40 kWh | Mức hiệu suất năng lượng: A+ | Chiếu dài: 1320 mm | Hàm lượng thủy ngân: 0 mg | Thời gian khởi động của đèn: < 0,5 giây"
24,BỘ ĐÈN LED TUBE T8 CA01/20WX2 6500K SS,T8CA01/20Wx26500KSS LED00005523,https://static.rangdongstore.vn/230725010859/2023/07/25/D_LN_CA_2x18W_1.jpg?fm=webp&w=500,4,,,,1199000,959000.0,,,,No description
25,ĐÈN LED CHỐNG ẨM 1200/36W M18,181200/36W LED00011990,https://static.rangdongstore.vn/product/Den-LED/Bo_den_M18/Bo%CC%A3%CC%82%20M18%20120.36W.jpg?fm=webp&w=500,4,,,,881280,705000.0,,,,"Công suất: 36W | Điện áp có thể hoạt động: 150V - 250V | Hiệu suất sáng: 97 lm/W | Nhiệt độ màu ánh sáng:  6500K/5000K/3000K | Hệ số trả màu (CRI): 80.0 | Tuổi thọ đèn: 20.000 giờ | Chu kỳ tắt bật: 50.000 lần | Mức tiêu thụ điện 1000 giờ: 36 kWh | Mức hiệu suất năng lượng: A+ | Chiếu dài: 1220 mm | Hàm lượng thủy ngân: 0 mg | Thời gian khởi động của đèn: < 0,5 giây | Nguồn điện danh định: 220V/50Hz | Lắp thay thế bộ đèn huỳnh quang chống ẩm: sử dụng 02 bóng công suất 36W | Dòng điện (Max): 400 mA | Hệ số công suất: 0,5 | Quang thông: 3500 lm | Chiều rộng: 80 mm | Chiều cao: 78 mm"
26,KỆ TRỒNG RAU 3 TẦNG KTR01 90W,KTR0190W LED00081186,https://static.rangdongstore.vn/250122027361/2025/01/22/KTR01-90W-1.jpg?fm=webp&w=500,5,,,,0,,,,1 năm,Công suất hệ thống: 90W | Công suất đèn LED: 12W x 6 đèn | Hệ số công suất: >0.5 | Điện áp hoạt động: 170 Vac ÷ 250 Vac | Cường độ: 120 μmol/m2.s ÷ 180 μmol/m2.s | Nhiệt độ hoạt động: -10℃ đến 40℃ | Tầng trồng rau: 3 tầng | Số lượng rọ trồng: 90 rọ | Dung tích bình chứa nước: 39.8 lít | Khối lượng: 15 kg | Kích thước (DxRxC): (930x260x1355)mm | Bảo hành: 1 năm
27,KỆ TRỒNG RAU 4 TẦNG KTR01 110W,KTR01110W LED00081187,https://static.rangdongstore.vn/250122027367/2025/01/22/KTR01-110W-2.jpg?fm=webp&w=500,5,,,,0,,,,1 năm,Công suất hệ thống: 90W | Công suất đèn LED: 12W x 6 đèn | Hệ số công suất: >0.5 | Điện áp hoạt động: 170 Vac ÷ 250 Vac | Cường độ: 120 μmol/m2.s ÷ 180 μmol/m2.s | Nhiệt độ hoạt động: -10℃ đến 40℃ | Tầng trồng rau: 3 tầng | Số lượng rọ trồng: 90 rọ | Dung tích bình chứa nước: 39.8 lít | Khối lượng: 15 kg | Kích thước (DxRxC): (930x260x1355)mm | Bảo hành: 1 năm
28,"CÔNG TẮC CẢM ỨNG WIFI 1 NÚT BẤM CTCU.WF CN.01T (CÓ THỂ DÙNG CHO NÓNG LẠNH, ĐIỀU HÒA)",CTCU.WF CN.01T LED00051025-DE0100,https://static.rangdongstore.vn/product/thiet-bi-dien/CTCU.WF-CN.01/CTCU.WF-CN.01.jpg?fm=webp&w=500,6,,,,713000,499000.0,,,,Màu: Trắng | Màu sắc: Trắng
29,"CÔNG TẮC CẢM ỨNG WIFI 1 NÚT BẤM CTCU.WF CN.01T (CÓ THỂ DÙNG CHO NÓNG LẠNH, ĐIỀU HÒA)",CTCU.WF CN.01T LED00051025-TR0100,https://static.rangdongstore.vn/product/thiet-bi-dien/CTCU.WF-CN.01/CTCU.WF-CN.01.jpg?fm=webp&w=500,6,,,,713000,499000.0,,,,Màu: Trắng | Màu sắc: Trắng
30,CÔNG TẮC CẢM ỨNG WIFI 2 NÚT BẤM CTCU.WF CN.02T,CTCU.WF CN.02T LED00051026-DE0100,https://static.rangdongstore.vn/product/thiet-bi-dien/CTCU.WF-CN.02/CTCU.WF-CN.02.jpg?fm=webp&w=500,6,,,,733000,513000.0,,,,Điện áp nguồn danh định: 220V/50Hz | Chuẩn điều khiển: WIFI | Công suất tối đa trên nút: 300W | Nhiệt độ làm việc: (-10 - 40) °C | Tiêu chuẩn chống bụi nước: IP44 | Số lần bật tắt trên mỗi nút: 100.000 lần | Khả năng chịu xung sét: 0.5 kV | Khối lượng: 300g | Kích thước (Dài x Rộng x Cao): (120x72x34) mm | Màu: Trắng | Màu sắc: Trắng
31,CÔNG TẮC CẢM ỨNG WIFI 2 NÚT BẤM CTCU.WF CN.02T,CTCU.WF CN.02T LED00051026-TR0100,https://static.rangdongstore.vn/product/thiet-bi-dien/CTCU.WF-CN.02/CTCU.WF-CN.02.jpg?fm=webp&w=500,6,,,,733000,513000.0,,,,Điện áp nguồn danh định: 220V/50Hz | Chuẩn điều khiển: WIFI | Công suất tối đa trên nút: 300W | Nhiệt độ làm việc: (-10 - 40) °C | Tiêu chuẩn chống bụi nước: IP44 | Số lần bật tắt trên mỗi nút: 100.000 lần | Khả năng chịu xung sét: 0.5 kV | Khối lượng: 300g | Kích thước (Dài x Rộng x Cao): (120x72x34) mm | Màu: Trắng | Màu sắc: Trắng
32,CÔNG TẮC CẢM ỨNG WIFI 3 NÚT BẤM CTCU.WF CN.03T,CTCU.WF CN.03T LED00051027-DE0100,https://static.rangdongstore.vn/product/thiet-bi-dien/CTCU.WF-CN.03/CTCU.WF-CN.03.jpg?fm=webp&w=500,6,,,,754001,528000.0,,,,Điện áp nguồn danh định: 220V/50Hz | Chuẩn điều khiển: WIFI | Công suất tối đa trên nút: 300W | Nhiệt độ làm việc: (-10 - 40) °C | Tiêu chuẩn chống bụi nước: IP44 | Số lần bật tắt trên mỗi nút: 100.000 lần | Khả năng chịu xung sét: 0.5 kV | Khối lượng: 300g | Kích thước (Dài x Rộng x Cao): (120x72x34) mm | Màu: Trắng | Màu sắc: Trắng
33,CÔNG TẮC CẢM ỨNG WIFI 3 NÚT BẤM CTCU.WF CN.03T,CTCU.WF CN.03T LED00051027-TR0100,https://static.rangdongstore.vn/product/thiet-bi-dien/CTCU.WF-CN.03/CTCU.WF-CN.03.jpg?fm=webp&w=500,6,,,,754001,528000.0,,,,Điện áp nguồn danh định: 220V/50Hz | Chuẩn điều khiển: WIFI | Công suất tối đa trên nút: 300W | Nhiệt độ làm việc: (-10 - 40) °C | Tiêu chuẩn chống bụi nước: IP44 | Số lần bật tắt trên mỗi nút: 100.000 lần | Khả năng chịu xung sét: 0.5 kV | Khối lượng: 300g | Kích thước (Dài x Rộng x Cao): (120x72x34) mm | Màu: Trắng | Màu sắc: Trắng
34,CÔNG TẮC CẢM ỨNG WIFI 4 NÚT BẤM CTCU.WF CN.04T,CTCU.WF CN.04T LED00051028-DE0100,https://static.rangdongstore.vn/product/thiet-bi-dien/CTCU.WF-CN.04/CTCU.WF-CN.04.jpg?fm=webp&w=500,6,,,,774000,542000.0,,,,Điện áp nguồn danh định: 220V/50Hz | Chuẩn điều khiển: WIFI | Công suất tối đa trên nút: 300W | Nhiệt độ làm việc: (-10 - 40) °C | Tiêu chuẩn chống bụi nước: IP44 | Số lần bật tắt trên mỗi nút: 100.000 lần | Khả năng chịu xung sét: 0.5 kV | Khối lượng: 300g | Kích thước (Dài x Rộng x Cao): (120x72x34) mm | Màu: Trắng | Màu sắc: Trắng
35,CÔNG TẮC CẢM ỨNG WIFI 4 NÚT BẤM CTCU.WF CN.04T,CTCU.WF CN.04T LED00051028-TR0100,https://static.rangdongstore.vn/product/thiet-bi-dien/CTCU.WF-CN.04/CTCU.WF-CN.04.jpg?fm=webp&w=500,6,,,,774000,542000.0,,,,Điện áp nguồn danh định: 220V/50Hz | Chuẩn điều khiển: WIFI | Công suất tối đa trên nút: 300W | Nhiệt độ làm việc: (-10 - 40) °C | Tiêu chuẩn chống bụi nước: IP44 | Số lần bật tắt trên mỗi nút: 100.000 lần | Khả năng chịu xung sét: 0.5 kV | Khối lượng: 300g | Kích thước (Dài x Rộng x Cao): (120x72x34) mm | Màu: Trắng | Màu sắc: Trắng
36,CÔNG TẮC CƠ ĐIỆN TỬ CTC.WF V1.01 (RALLI),CTC.WF V1.01 (Ralli) LED00055753,https://static.rangdongstore.vn/230509010397/2023/05/09/CTC.WF-V1.01.jpg?fm=webp&w=500,6,,,,506000,354000.0,,,,Công suất tối đa trên nút: 3000 W | Khối lượng: 0.17Kg | Tần số danh định: 50 Hz | Chuẩn kết nối điều khiển: WIFI | Dải điện áp hoạt động: 150-250V | Dải nhiệt độ hoạt động: ((-10)-(40) 0C | Số lần bật tắt tối đa trên mỗi nút: 100.000 lần | Chịu xung sét: 0.5 kV | Tiêu chuẩn áp dụng: TCVN 6480-1:2008 | Chiều dài: 86 mm | Chiều rộng: 86 mm | Chiều cao: 43 mm | Màu: Trắng | Màu sắc: Trắng
37,CÔNG TẮC CƠ ĐIỆN TỬ CTC.WF V1.03 (RALLI),CTC.WF V1.03 (Ralli) LED00055755,https://static.rangdongstore.vn/230509010398/2023/05/09/CTC.WF-V1.03.jpg?fm=webp&w=500,6,,,,550000,385000.0,,,,Công suất tối đa trên nút: 300 W | Khối lượng: 0.19Kg | Chuẩn kết nối điều khiển: WIFI | Dải điện áp hoạt động: 150-250V | Dải nhiệt độ hoạt động: ((-10)-(40) 0C | Số lần bật tắt tối đa trên mỗi nút: 100.000 lần | Chịu xung sét: 0.5 kV | Tiêu chuẩn áp dụng: TCVN 6480-1:2008 | Chiều dài: 86 mm | Chiều rộng: 86 mm | Chiều cao: 43 mm | tần số danh định: 50 Hz | Màu: Trắng | Màu sắc: Trắng
38,CÔNG TẮC CHUYỂN MẠCH CT.WF.ON/OFF,CT.WF.ON/OFF LED00064600,https://static.rangdongstore.vn/240509018469/2024/05/09/CT.WF.ON-OFF.jpg?fm=webp&w=500,6,,,,352000,246000.0,,,,Điện áp nguồn danh định: 220 VAC | Tần số danh định: 50/60 Hz | Dải điện áp hoạt động: 150÷250 V | Dải nhiệt độ hoạt động: -10÷45 | Công suất danh định (không tài): 0.55 W | Dòng điện tối đa: 5 A | Hệ số công suất danh định: 0.5 | Độ ẩm môi trường hoạt động: 0÷90% | EMC: 0.5 KV | Màu: Trắng | Màu sắc: Trắng
39,CÔNG TẮC 2 CHIỀU KHÔNG DÂY CT2C V1.02,CT2C V1.02 LED00063170,https://static.rangdongstore.vn/231227016276/2023/12/27/CTC2Cx2.jpg?fm=webp&w=500,6,,,,550000,475000.0,,,,Màu: Trắng | Màu sắc: Trắng
40,CÔNG TẮC 2 CHIỀU KHÔNG DÂY CT2C V1.01,CT2C V1.01 LED00063169,https://static.rangdongstore.vn/231227016287/2023/12/27/CTC2Cx1.jpg?fm=webp&w=500,6,,,,528000,456000.0,,,,"Khối lượng: 0.12Kg | Dải nhiệt độ hoạt động: (-10-40) độ C | Tiêu chuẩn áp dụng: TCVN 6480-1:2008 | Chiều dài: 86 mm | Chiều rộng: 86 mm | Chiều cao: 12.5 mm | Nguồn cấp: Sử dụng ""Mạch tự phát năng lượng tích hợp trong sản phẩm"" | Chuẩn kết nối: Bluetooth | Số nút: 1.0 | Khoảng cách kết nối ổn định: 50m (không vật cản) | Màu: Trắng | Màu sắc: Trắng"
41,CÔNG TẮC 2 CHIỀU KHÔNG DÂY CT2C V1.03,CT2C V1.03 LED00063171,https://static.rangdongstore.vn/231226016220/2023/12/26/CTC2Cx3.jpg?fm=webp&w=500,6,,,,572000,494000.0,,,,"Khối lượng: 0.12Kg | Dải nhiệt độ hoạt động: (-10-40) độ C | Tiêu chuẩn áp dụng: TCVN 6480-1:2008 | Chiều dài: 86 mm | Chiều rộng: 86 mm | Chiều cao: 12.5 mm | Nguồn cấp: Sử dụng ""Mạch tự phát năng lượng tích hợp trong sản phẩm"" | Chuẩn kết nối: Bluetooth | Số nút: 3.0 | Khoảng cách kết nối ổn định: 50m (không vật cản) | Màu: Trắng | Màu sắc: Trắng"
42,CÔNG TẮC CƠ ĐIỆN TỬ CTC.WF V1.02 (RALLI),CTC.WF V1.02 (Ralli) LED00055754,https://static.rangdongstore.vn/230509010396/2023/05/09/CTC.WF-V1.02.jpg?fm=webp&w=500,6,,,,528000,370000.0,,,,Công suất tối đa trên nút: 300 W | Khối lượng: 0.19Kg | Tần số danh định: 50 Hz | Chuẩn kết nối điều khiển: WIFI | Dải điện áp hoạt động: 150-250V | Dải nhiệt độ hoạt động: ((-10)-(40) 0C | Số lần bật tắt tối đa trên mỗi nút: 100.000 lần | Chịu xung sét: 0.5 kV | Tiêu chuẩn áp dụng: TCVN 6480-1:2008 | Chiều dài: 86 mm | Chiều rộng: 86 mm | Chiều cao: 43 mm | Màu: Trắng | Màu sắc: Trắng
43,CÔNG TẮC CƠ ĐIỆN TỬ 2 CHIỀU CTC2C.WF V1.02 (RALLI),CTC2C.WF V1.02 (Ralli) LED00064292,https://static.rangdongstore.vn/240520018550/2024/05/20/CTC.BLE-V1.02.jpg?fm=webp&w=500,6,,,,594000,416000.0,,,,Điện áp nguồn danh định: 220V/50 Hz | Công suất tối đa trên nút: 300W | Nhiệt độ làm việc: (-10 - 40) °C | Số lần bật tắt trên mỗi nút: 100.000 lần | Khối lượng: 0.17 kg | Chuẩn kết nối điều khiển: WIFI | Số nút: 3.0 | Kích thước ( Dài x Rộng x Cao): (86x86x43) mm | Màu: Trắng | Màu sắc: Trắng
44,CÔNG TẮC CẢM ỨNG CHỮ NHẬT CTCU.WF CN.REMT.2W.SP,CTCU.WF CN.REMT.2W.SP LED00065846-DE0100,https://static.rangdongstore.vn/241210026828/2024/12/10/CTCU.WF%20CN.REMT%20-den-%201%20(1).jpg?fm=webp&w=500,6,,,,754000,527800.0,,,,Điện áp nguồn danh định: 220V/50Hz | Chuẩn điều khiển: Wifi | Công suất tối đa trên nút: 300W | Nhiệt độ làm việc: (-10 - 40) °C | Tiêu chuẩn chống bụi nước: IP44 | Số lần bật tắt trên mỗi nút: 100.000 lần | Khả năng chịu xung sét: 0.5 kV | Tiêu chuẩn áp dụng: TCVN 6480-1:2008 | Kích thước ( Dài x Rộng x Cao): (120x72x34) mm | Khối lượng 1 sản phẩm: 180g | Màu: Trắng | Màu sắc: Trắng
45,CÔNG TẮC CẢM ỨNG CHỮ NHẬT CTCU.WF CN.03T.2W.SP MN,CTCU.WF CN.03T.2W.SP MN LED00072391-DE0100,https://static.rangdongstore.vn/241030026019/2024/10/30/CTCU.WF%20CN.03%20MN_1.jpg?fm=webp&w=500,6,,,,754001,527801.0,,,,Điện áp nguồn danh định: 220 V/50 Hz | Công suất tối đa trên nút: 300 W | Nhiệt độ làm việc: (-10 - 40) °C | Tiêu chuẩn chống bụi nước: IP44 | Chuẩn kết nối điều khiển: WIFI | Dải điện áp hoạt động: (150-250) V | Số lần tắt bật trên mỗi nút: 100.000 lần | Kích thước (DxRxC): (120x70x32) mm | Màu: Trắng | Màu sắc: Trắng
46,CÔNG TẮC CẢM ỨNG CHỮ NHẬT CTCU.WF CN.03T.2W.SP MN,CTCU.WF CN.03T.2W.SP MN LED00072391-TR0100,https://static.rangdongstore.vn/241030026019/2024/10/30/CTCU.WF%20CN.03%20MN_1.jpg?fm=webp&w=500,6,,,,754001,527801.0,,,,Điện áp nguồn danh định: 220 V/50 Hz | Công suất tối đa trên nút: 300 W | Nhiệt độ làm việc: (-10 - 40) °C | Tiêu chuẩn chống bụi nước: IP44 | Chuẩn kết nối điều khiển: WIFI | Dải điện áp hoạt động: (150-250) V | Số lần tắt bật trên mỗi nút: 100.000 lần | Kích thước (DxRxC): (120x70x32) mm | Màu: Trắng | Màu sắc: Trắng
